age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
21,services,married,primary,no,4839,yes,no,unknown,26,mar,763,9,383,5,failure,-1.668350623247213,94.5376224965792,-38.695771346954615,2.9412386472694294,4952.450657117229,no
58,services,married,primary,yes,1677,yes,no,telephone,4,sep,561,1,-1,6,failure,-1.31687053789306,94.98647722466781,-35.40272739256431,4.261438992496979,5240.799714366629,yes
31,blue-collar,divorced,university.degree,no,1742,no,no,cellular,22,oct,597,5,-1,4,success,-0.9194675210129315,90.28605530977043,-34.704786933633514,2.896307028581909,4814.826071463281,yes
29,services,married,professional.course,yes,3578,no,yes,telephone,12,apr,737,2,-1,2,unknown,-2.319756669597465,99.45847862575123,-20.562049515235337,3.904268358893183,4563.845698256147,yes
55,student,married,basic.9y,no,1272,yes,no,unknown,25,oct,213,6,-1,5,other,-1.655937016786339,97.24223377470047,-5.611761676542336,3.612604943856132,4819.866353923046,no
27,technician,divorced,high.school,yes,1299,yes,no,unknown,24,jul,314,9,-1,8,other,-1.9821248662090813,91.2200546564831,-4.2128983548299885,4.405298509293512,4818.657776067666,no
52,management,divorced,university.degree,no,316,no,no,telephone,22,aug,206,8,383,0,success,-0.5630580227913988,98.67950963263428,-37.493203637293355,3.0787371753380834,5434.984230788768,no
57,self-employed,single,high.school,yes,4320,no,yes,telephone,16,feb,389,6,-1,1,success,1.9076449023008824,92.2914827205936,-29.90580776185368,2.685801682856822,4721.615284707558,no
34,blue-collar,divorced,university.degree,no,1959,yes,yes,cellular,24,may,384,6,383,8,unknown,2.9318027488847775,90.95414447379274,-13.193995166093977,4.184541228079764,5414.412570614094,yes
53,management,married,tertiary,no,4405,no,yes,unknown,26,jan,228,4,-1,1,other,2.3828188207444683,96.5036088001902,-35.21561782894224,1.3872874385199658,5642.685851956208,no
44,services,married,primary,no,-550,no,no,cellular,16,may,772,3,383,1,success,1.5607441207214396,92.52202145311993,-41.25901556976452,4.838877997450476,5470.1860039874955,yes
55,self-employed,single,university.degree,yes,1752,yes,no,cellular,21,jul,134,9,-1,6,unknown,2.3201071080397098,93.61922500250428,-35.12364232205179,2.050263788508099,5034.715502711877,yes
27,self-employed,single,tertiary,yes,3765,no,no,telephone,26,may,583,6,-1,2,success,-2.677348281405977,91.61175707333396,-41.95765698874366,0.9084687646181708,4932.38085729686,yes
29,services,single,university.degree,yes,2073,no,yes,cellular,31,may,949,5,-1,1,other,-2.5900304647753547,94.66200016709666,-43.77661999753029,3.7998130911546757,5077.521719589574,no
41,entrepreneur,married,university.degree,yes,1708,no,no,telephone,11,dec,890,6,383,8,failure,0.3242223844109784,93.90610380820571,-22.741381119663977,2.245349071552201,4526.229245346801,yes
34,self-employed,divorced,university.degree,yes,-979,yes,yes,unknown,24,mar,196,1,-1,0,failure,2.1385586814498048,97.55236222693667,-5.6635085969544505,3.8001526907907315,5915.47383103407,no
33,self-employed,divorced,secondary,no,-24,no,no,telephone,17,oct,260,3,383,4,success,-2.906808306740098,90.70821586272794,-38.925612402878116,3.764881192561647,5739.158474119744,yes
47,management,married,secondary,yes,824,no,no,unknown,2,jul,296,7,-1,5,failure,-1.2281898516920646,91.20603275827382,-47.84061101591057,4.225126950449497,5692.846447313508,yes
25,technician,divorced,primary,yes,1794,yes,yes,cellular,19,mar,867,9,-1,8,success,-1.3246774086147008,96.07668278481593,-38.7157881815085,2.0390392295369537,5266.352911053712,no
57,self-employed,married,professional.course,yes,-800,yes,yes,unknown,21,oct,979,9,383,5,failure,-2.486583794716384,96.26991665969388,-31.087895525983633,2.8270870750637056,4662.662828311473,yes
25,management,married,high.school,no,2644,no,no,cellular,26,apr,493,4,383,7,failure,1.6883560720794346,91.80804592744839,-22.570365242305396,2.739253220034411,5622.015054925596,no
47,services,divorced,professional.course,no,4645,yes,no,unknown,3,sep,726,4,383,2,unknown,-2.4783299582773077,94.34610799254499,-43.10200443831882,3.5476418319087424,5359.660287443911,no
46,entrepreneur,single,high.school,no,-27,yes,no,telephone,28,may,870,1,-1,9,unknown,-1.2849747712756814,98.00785806009624,-32.628310028707816,2.600853009028664,5949.340887513292,yes
34,blue-collar,divorced,tertiary,yes,4076,yes,no,unknown,6,dec,711,7,383,6,other,-0.3798916809523347,99.66511937433063,-47.093747010660095,2.7135513281588244,5207.596356723306,yes
53,admin.,divorced,tertiary,no,-319,yes,no,cellular,19,nov,904,7,-1,5,failure,1.1887496426041615,90.87357408011019,-19.257263034360328,1.8439190953951834,5215.000478499362,yes
52,technician,married,professional.course,yes,4728,yes,no,cellular,24,jun,50,8,383,5,failure,2.2040070813437493,98.36473727993868,-20.515409680361174,4.174483262458979,5583.426406257819,yes
51,student,single,primary,no,1361,no,no,unknown,11,jan,99,3,383,2,failure,-2.7196843124788606,96.19831158697899,-1.8215711883320296,3.5705827795898655,5464.578000633571,yes
42,management,divorced,high.school,yes,2837,no,yes,telephone,20,jul,955,5,383,8,unknown,-0.7418632493798425,92.71058861457259,-16.64321815418218,3.7951439998193637,5510.543316302886,no
51,blue-collar,married,high.school,no,970,yes,yes,cellular,2,jun,913,4,-1,8,unknown,-2.529575297268603,94.05764968765793,-6.802785090670369,3.602122984146077,5023.893080295568,no
25,self-employed,single,professional.course,yes,686,yes,yes,unknown,26,dec,955,5,-1,2,other,-0.5061676320384478,98.17749398113321,-10.595297703127358,1.7265901425864318,5344.922926741164,no
57,management,married,secondary,yes,-463,no,no,unknown,19,oct,219,9,383,6,failure,2.9574490044042028,90.10092329691915,-0.7958783305369295,4.837263028003453,5485.6464541918585,yes
22,services,married,secondary,no,-335,no,no,telephone,16,jun,232,7,-1,8,other,1.7859629579809608,98.14940311668032,-24.268439103381734,2.8891791651669534,4675.952982372948,yes
39,student,married,high.school,yes,1975,yes,yes,cellular,17,aug,792,6,383,8,failure,-1.6662728560062157,91.56669860916348,-36.854293214509205,0.9082219906489786,5696.850765722648,yes
58,entrepreneur,married,high.school,no,2242,yes,yes,unknown,22,aug,173,9,383,3,success,1.2813529838404971,92.84959573029074,-19.97009675870772,4.032737497362799,5869.124590298535,yes
25,entrepreneur,divorced,basic.9y,no,3260,yes,yes,unknown,21,jul,341,7,-1,0,failure,-2.1899145089514747,97.0761402185192,-30.95546034559496,4.014338080645359,5813.052529565018,yes
50,services,single,professional.course,no,1151,no,yes,unknown,14,apr,160,9,383,4,other,-2.20936381040507,92.04053195445417,-18.722114926254875,1.3067654024443103,5110.989771746928,yes
28,admin.,single,professional.course,no,3273,yes,yes,cellular,18,jan,532,1,383,5,failure,-1.3313152182307155,97.73704109895093,-30.012827293970574,4.536525362150828,4523.507271851205,no
50,technician,single,basic.9y,yes,515,yes,no,telephone,19,oct,611,8,383,2,other,-2.063056468492281,95.36296757390106,-9.83136920045979,4.331793654410006,4817.5960339205985,yes
43,technician,married,secondary,no,1205,yes,yes,unknown,15,may,862,8,-1,3,failure,-1.2986192421725489,99.68997692721004,-18.27022092070755,0.8327747660008893,5340.85325361236,yes
21,management,single,tertiary,no,332,yes,no,unknown,3,dec,891,6,-1,0,success,-0.44671307327343257,97.33104624304585,-21.605487635858207,3.728210707184585,5578.169958539223,yes
41,student,married,primary,no,1664,no,no,unknown,2,jul,470,9,-1,8,failure,-1.9163477971591774,98.36562394166339,-16.150297970340233,0.6704432915925636,4782.172771540582,yes
43,unemployed,married,university.degree,yes,4148,no,no,telephone,4,dec,63,1,383,7,unknown,-2.9114779856703956,91.13652989537844,-17.56189429594319,4.012728229910956,5216.5827313011905,no
23,management,married,basic.9y,no,914,no,no,unknown,2,mar,570,1,383,4,success,2.0762210430763464,95.91471505041852,-42.11388593902459,2.4959971055079313,4804.8966129581495,yes
53,self-employed,divorced,high.school,no,2820,no,yes,unknown,25,may,539,1,-1,5,unknown,0.18991516537325825,92.46774041930097,-26.188238154781136,2.483405579597438,5572.3018475693125,no
56,services,divorced,professional.course,no,3370,yes,no,cellular,14,apr,135,2,383,1,success,0.9823221205154793,91.74367883829994,-22.466147825339476,3.9492278916823627,4907.356313961511,no
53,entrepreneur,divorced,secondary,no,-958,no,no,cellular,19,oct,890,8,-1,6,failure,1.9206758270278161,97.72126473943732,-33.11824877822604,3.1169920763021564,5416.167663297339,yes
25,entrepreneur,married,basic.9y,no,404,no,no,cellular,14,jan,113,9,383,6,failure,0.7814589231208244,94.70538802055297,-31.048518185215336,2.1711361170834085,5159.371088855206,yes
27,student,divorced,basic.9y,yes,1551,no,yes,cellular,16,mar,33,3,-1,2,unknown,2.9885308161093596,91.58386151364336,-30.76320189686481,2.0179713715221412,5360.936955887895,no
51,unemployed,married,basic.9y,yes,518,yes,yes,unknown,8,may,645,7,-1,1,success,0.2953443273534395,99.2469543356787,-19.898640120968892,0.9294110162761716,4839.862845325505,no
36,management,divorced,basic.9y,no,-210,yes,no,unknown,4,mar,314,5,-1,6,other,2.563291040274363,91.6780641771624,-30.283021892712757,4.918599119806091,5016.361846100598,yes
34,entrepreneur,married,primary,no,1687,yes,no,telephone,8,may,437,2,-1,2,failure,-2.6475790428454924,99.36691141926921,-25.145871531472903,4.056672389199345,4618.428210813781,no
38,entrepreneur,single,secondary,yes,1981,no,yes,telephone,17,mar,825,8,-1,6,failure,-0.6728891531725196,98.2080620167006,-31.462438275774296,2.3680649100311375,5910.79350242318,yes
30,services,married,university.degree,no,-817,yes,yes,telephone,1,dec,953,3,-1,7,success,-2.732929782304711,94.74158724418874,-18.57743840933333,0.6092118391665471,5476.894948808285,yes
40,self-employed,divorced,basic.9y,no,1588,yes,yes,unknown,22,nov,58,8,383,3,success,1.2178641085037762,96.5181041295851,-38.960375196003795,1.958452206596271,5095.700025230183,yes
46,services,married,university.degree,no,-364,no,no,telephone,16,aug,350,6,-1,5,other,-0.6927803081481225,90.27000182979006,-16.488872971428762,0.8272283750235465,5559.647413957847,yes
29,blue-collar,married,tertiary,no,281,no,yes,telephone,6,aug,491,4,383,1,success,2.0241435073969303,97.05546920821087,-46.87203530867245,2.7624757767231762,5804.245417803009,no
57,services,single,primary,no,-522,no,no,unknown,15,feb,593,5,-1,2,failure,-2.0936191818891077,96.27750401230526,-13.908099112703027,4.002472805198413,4765.711623091092,yes
33,management,single,professional.course,yes,1170,no,yes,unknown,17,sep,240,9,383,2,failure,1.788090655966954,90.27282651187556,-17.178130725032446,2.6212212846415968,5481.30009521597,no
40,blue-collar,divorced,professional.course,yes,1191,no,yes,unknown,23,nov,734,5,-1,9,other,-1.4888787495889284,92.68023471394193,-19.101382241822517,2.366597414711541,5368.968922062903,no
49,student,single,professional.course,no,552,no,yes,telephone,18,sep,105,4,383,5,success,-0.5972706577687372,91.60580599304636,-2.1551174577727963,3.8163043514325103,4958.308768448889,yes
45,student,divorced,professional.course,no,3397,no,no,cellular,9,mar,600,1,-1,4,unknown,-1.3064761391697024,98.02703335910682,-34.55478632086422,4.0465588021637915,4567.7971672155945,yes
27,unemployed,divorced,professional.course,yes,-955,no,no,cellular,1,may,192,4,-1,7,other,-1.3984656193726082,97.88441120346248,-43.54945108770906,4.855118726793983,5612.005114373209,no
31,blue-collar,married,tertiary,yes,1813,no,yes,telephone,4,sep,923,5,383,6,failure,-1.7562089318299328,94.60580155507346,-10.615776297892602,4.270384486587822,5853.149553673242,yes
30,entrepreneur,single,professional.course,yes,4298,yes,no,telephone,5,apr,924,9,-1,4,success,2.750953191016901,94.1523668368601,-32.5391111028767,4.48731565862535,4807.852482486622,yes
46,admin.,divorced,primary,no,568,yes,no,telephone,8,mar,278,7,383,1,unknown,-0.7026359206027255,90.76795732933383,-29.929208979888738,4.750659716615107,5146.294346791208,yes
36,technician,divorced,high.school,no,1990,no,no,unknown,29,feb,275,4,383,7,unknown,-1.2403264792141027,95.32080720794036,-26.611199970613697,1.3967049304441306,4924.261160886916,no
51,management,single,high.school,yes,644,yes,no,telephone,5,jan,999,3,-1,2,failure,-0.5992658678164755,98.1182155675849,-40.13812507521135,2.3362999053093074,4573.103638459348,no
55,unemployed,married,high.school,yes,705,no,no,unknown,11,sep,892,6,383,8,unknown,1.9425432609847038,91.31242869568626,-7.542953259627069,1.5875197167051196,5428.087168369693,no
59,unemployed,married,high.school,no,-912,yes,no,telephone,11,aug,71,5,383,8,success,-0.30056191387181697,96.80967175176214,-11.264034916827448,3.4945128642099017,5264.785673568128,no
48,self-employed,divorced,primary,no,4353,yes,no,cellular,17,jan,166,8,383,2,unknown,-1.1937588741154073,93.04520272695984,-32.18726440496786,2.4380030773664254,5871.541743227331,no
52,student,divorced,tertiary,yes,148,no,yes,cellular,22,dec,979,4,-1,5,other,-2.373577810556164,91.61852523822192,-9.77521693745281,1.8961666427683213,5546.695808661498,yes
21,entrepreneur,divorced,professional.course,yes,-622,yes,no,telephone,23,jun,435,7,-1,7,failure,2.3885909629506274,98.11453928248226,-21.834740642856932,0.7664396940751279,5950.868764136435,no
37,entrepreneur,divorced,secondary,no,590,yes,yes,cellular,6,aug,869,5,383,4,success,0.8884722214757086,90.35036045704548,-40.28571794726778,1.4162624258639316,5738.47767772816,yes
42,unemployed,married,high.school,yes,2473,yes,no,cellular,6,nov,568,2,383,3,unknown,0.40045490256311034,98.34686855276192,-39.61499991861264,4.135901120991373,4874.07923277972,yes
53,management,married,secondary,yes,-574,yes,yes,cellular,30,apr,977,3,383,7,unknown,-1.7384584732565451,90.80762018169912,-35.710459806158546,3.6752420830498487,5519.42192449081,yes
24,admin.,married,professional.course,no,1278,no,yes,telephone,7,aug,549,6,383,8,failure,0.6059144770286506,91.10033678405418,-7.638390407383554,1.8394928167621483,4580.65788927858,no
59,management,single,tertiary,no,990,no,no,telephone,31,mar,14,9,-1,2,success,-0.42582425573327765,95.66143669452515,-32.21880364377352,4.8051561165960495,5106.619990737766,no
53,entrepreneur,single,high.school,no,1453,yes,no,cellular,15,jun,356,9,383,6,success,-2.9773732572649543,97.75893347552689,-10.10623552468546,3.2385104458340566,4530.4917351059,yes
32,blue-collar,single,professional.course,no,1447,yes,yes,telephone,20,jun,245,7,-1,9,success,-1.4297730559506008,97.39318205383732,-22.072821779874772,1.4228709302556788,5302.44223071903,yes
28,services,divorced,secondary,yes,3781,yes,no,telephone,17,dec,250,7,383,1,success,-0.48444744043778876,97.4300409771464,-28.405136198124264,4.4627106279916084,4885.382774288224,no
53,technician,single,professional.course,yes,2656,yes,no,unknown,31,jul,444,9,383,2,failure,-2.9615673338287336,96.26167335454987,-40.70020226245191,1.0778185508556224,5383.09088078498,no
54,unemployed,divorced,professional.course,yes,832,no,yes,unknown,24,oct,999,1,-1,6,failure,2.374385818530599,98.33747464930781,-37.649423498764165,0.9863835107927459,5492.082999421372,yes
58,technician,single,professional.course,yes,4075,yes,yes,cellular,20,feb,949,4,383,2,success,1.957194565295592,91.54202061487379,-29.033647396214295,2.882337224515064,4680.323120100588,yes
53,blue-collar,single,primary,yes,488,yes,no,telephone,15,sep,280,8,383,3,failure,0.7594687017860693,96.57281085319805,-27.786281594716737,4.296064916893926,5667.656569250411,yes
37,services,single,tertiary,no,271,no,no,telephone,22,mar,842,8,-1,9,failure,-1.397569982075885,98.83280045848774,-40.16640482686745,3.907080162293722,5756.187243317059,yes
53,services,single,primary,yes,1910,no,no,telephone,11,sep,132,2,-1,6,success,-1.4267245660001002,92.92872675653429,-48.49259063833986,1.1697078124287437,4701.126747623938,no
33,entrepreneur,divorced,tertiary,no,-546,no,yes,telephone,29,aug,313,9,383,6,success,1.7366108662089808,92.95468727252313,-41.300348091746166,2.870115634898286,5651.484697282584,yes
37,entrepreneur,divorced,university.degree,no,2287,yes,yes,telephone,9,apr,614,5,383,1,other,1.257876449717953,99.56937220101825,-22.375243523231518,2.9269286320268177,5890.085350019981,yes
27,student,single,professional.course,yes,2395,yes,yes,cellular,20,jan,207,7,-1,5,failure,-2.2352412494079488,95.82282685932165,-19.37526769471294,4.9916962612673,5660.851660652746,no
21,technician,married,secondary,no,-64,yes,no,telephone,31,jan,77,7,-1,0,failure,2.3840033032351915,92.15447567585863,-23.241196328637354,2.614331865413164,5730.807084698257,no
30,unemployed,divorced,professional.course,yes,2495,yes,no,cellular,11,nov,269,4,383,6,other,-2.381008832700874,98.43481117526302,-27.110171833418693,3.727436457901467,4545.184097657821,yes
35,entrepreneur,divorced,primary,no,508,no,yes,cellular,26,aug,387,1,-1,2,failure,-2.4776242079247908,95.2669116646778,-34.365035142895074,3.5276635951996123,5102.197118460462,yes
26,management,divorced,tertiary,yes,2039,no,no,unknown,5,jul,675,9,-1,5,other,1.0525907346266763,91.9739761873728,-25.367283318959366,0.8860257921508019,5808.697406645014,no
23,management,single,university.degree,yes,3758,no,yes,unknown,28,nov,868,5,-1,9,unknown,-2.011317683003214,95.57126865632634,-0.04501308863324738,1.254657485871347,5834.28687275623,no
55,management,divorced,professional.course,yes,2491,yes,no,cellular,6,jan,198,4,-1,7,other,0.8853922689211711,95.28966261371929,-40.23176747799414,4.739593002019647,4886.821105367879,yes
26,entrepreneur,married,tertiary,no,756,no,no,telephone,5,jan,252,7,-1,2,unknown,-0.8003412507561594,94.52804299556009,-1.858805813933344,1.2281985208652422,5736.469272633429,yes
35,management,single,basic.9y,no,2344,no,no,unknown,10,dec,103,5,-1,4,failure,0.4103383966409315,98.88093230146907,-1.8392354739381318,0.7085902343626753,5035.079558135882,no
50,technician,married,primary,yes,304,yes,yes,cellular,8,aug,434,2,-1,9,other,1.0002843576414628,93.73180164894806,-21.897416634300487,2.224806737821919,5566.092989440348,yes
29,student,single,university.degree,yes,-488,no,no,unknown,3,oct,977,9,-1,5,failure,-0.714125457852723,94.23961753848398,-37.46605235959369,3.3691983761793862,5640.452699851809,yes
36,entrepreneur,single,professional.course,yes,3698,yes,yes,cellular,6,jul,70,9,383,0,other,0.71074894179799,94.2639465373297,-45.52220428881404,4.615752817602534,5996.700116949542,yes
49,admin.,divorced,high.school,no,-121,yes,yes,cellular,9,mar,517,4,-1,2,success,-2.428876775233867,93.91798618215238,-31.783183839705025,2.350940992713866,5775.870025268772,no
58,admin.,single,primary,yes,579,yes,no,unknown,9,dec,401,1,-1,8,other,1.4777656003085804,94.34945971708129,-14.669528492865616,2.8279586417548104,5898.376454157833,yes
27,management,single,professional.course,no,3865,yes,yes,unknown,9,feb,700,5,383,3,failure,-0.7430238387855566,97.97425396280552,-35.75884106616519,4.144006773282637,5046.676105329735,no
45,technician,divorced,high.school,yes,-914,yes,no,cellular,1,sep,522,7,383,0,other,-0.6535537784104779,94.27681099250397,-14.417969817083431,1.2122043160664537,5676.071938280706,no
43,self-employed,single,university.degree,no,2776,yes,yes,telephone,7,jun,63,6,383,1,other,1.7939221029074757,95.05833154435797,-37.801730148015416,3.312587717905915,5680.18855523552,yes
51,blue-collar,married,basic.9y,no,2785,yes,no,cellular,20,dec,314,1,-1,2,success,2.199446495987921,95.78535074529353,-9.766242659141739,2.362817089854695,4628.807689132456,no
59,management,divorced,tertiary,no,1611,yes,yes,unknown,29,feb,175,1,383,5,unknown,0.6910451362107519,97.87131131766958,-35.404537072957226,2.8508906165291967,5156.612977777907,no
47,entrepreneur,single,university.degree,no,2336,no,no,telephone,30,jun,495,8,-1,5,failure,-0.9939522141317383,94.06499304445381,-33.342428187294026,2.5214685166399313,5825.719080791701,no
20,services,divorced,high.school,yes,3203,no,no,cellular,5,feb,322,6,-1,7,success,2.178530874946878,94.36506378532685,-26.17307114116705,3.967575665998328,4798.422626102334,no
44,entrepreneur,married,tertiary,yes,3751,no,yes,unknown,18,oct,329,7,383,7,failure,-1.1948710279675632,97.26870538633963,-11.785233001046166,4.880742226278525,5322.1972581854825,no
49,blue-collar,married,primary,yes,978,no,no,telephone,6,aug,994,3,383,0,unknown,-2.8534475187612873,96.1561126241767,-11.481743007727289,2.9363285159963364,5532.420630499563,no
34,unemployed,married,primary,no,240,no,no,telephone,16,oct,200,3,383,4,other,-1.2466688512169717,97.6528567111891,-38.939133727933125,2.690406898402658,5273.140422408568,no
59,admin.,divorced,high.school,yes,3164,yes,no,unknown,2,apr,362,1,383,4,failure,2.783534098708854,96.41959789492799,-27.742862110340276,2.938145406882932,5951.35406350518,yes
39,admin.,married,secondary,yes,405,no,no,telephone,27,jun,336,5,383,9,success,-0.746864501394406,94.50322971836533,-28.290119242361346,0.8239636980119931,5890.955008643189,yes
35,blue-collar,divorced,university.degree,no,1300,no,yes,telephone,25,jun,792,4,383,3,other,-1.5986047856740322,97.4150335197967,-39.5260757961058,3.611029571751837,5196.914169461791,no
44,blue-collar,single,university.degree,yes,1478,yes,no,cellular,22,mar,320,9,-1,4,success,0.22198266006145717,97.16640295043165,-5.345577951456839,0.8905966173495282,4657.977873479788,no
55,blue-collar,single,university.degree,yes,4566,no,yes,telephone,4,aug,668,8,-1,4,failure,-1.6905805770363982,91.22326708762984,-11.53387196406792,3.734984528519802,5478.450031484332,yes
23,management,divorced,tertiary,no,1887,no,yes,unknown,15,jan,207,4,383,2,other,2.8558643757989763,93.77288097003132,-17.81395616378854,2.284638063121661,4777.611057372576,no
44,technician,single,basic.9y,no,3966,no,yes,telephone,22,feb,456,3,383,8,other,2.520777655485362,98.87831027786572,-32.65014167952519,3.329612991144148,5951.059953025155,yes
53,entrepreneur,married,university.degree,no,4523,no,no,telephone,21,oct,799,1,383,4,failure,2.735648105812924,96.27409717153756,-18.877501081691832,4.223469671174184,4895.498285755969,yes
56,admin.,divorced,primary,no,1024,yes,yes,unknown,10,may,40,4,-1,4,unknown,1.5717617390918956,95.71642828217863,-46.73604990141797,4.836167977833385,4561.830481912816,yes
50,self-employed,single,tertiary,yes,1785,yes,no,cellular,27,apr,989,8,-1,4,failure,-1.2689442334747312,94.74700721863803,-38.99028527234893,2.7470442634918024,4937.6762687941655,yes
52,technician,single,university.degree,no,1033,yes,yes,cellular,28,sep,614,5,383,3,failure,2.829435649640045,97.44485054895992,-29.457385187633996,1.89717420829222,5546.503748464741,yes
40,unemployed,single,primary,no,703,yes,yes,unknown,7,feb,159,7,-1,2,other,-1.3908779868101924,98.6570057949344,-12.48729173579796,4.249956421756718,5598.870638640849,no
29,blue-collar,divorced,basic.9y,no,-13,yes,yes,cellular,5,sep,302,7,383,0,unknown,-1.7467222427280935,91.38432363164662,-2.3590387579943695,2.7886128204980962,5729.126580801894,yes
28,technician,divorced,high.school,yes,3280,no,yes,unknown,5,sep,19,5,383,7,other,2.6743846015746238,94.62687667085207,-41.32435954404096,2.8719560861372235,5138.649790397312,yes
38,student,divorced,basic.9y,yes,6,yes,yes,unknown,20,sep,69,5,-1,8,unknown,0.9921006478636158,94.01921362411757,-20.742571652676496,0.9796858247365641,5911.0115642629935,yes
45,services,married,professional.course,no,1494,yes,yes,cellular,10,apr,899,6,383,6,other,0.5811229790127705,90.20989430318681,-19.933451880150237,2.9992829319273984,5624.834668195823,yes
53,entrepreneur,single,primary,no,-999,yes,no,telephone,3,aug,251,5,-1,1,success,2.139964937104142,94.82236505066942,-5.982014084676621,4.909295360414903,5390.645726231617,yes
53,student,divorced,primary,yes,4149,yes,no,unknown,13,feb,457,7,383,1,other,1.743695383576215,91.15106975781605,-37.101889029103404,2.732067021188197,4827.20895883243,no
39,services,married,university.degree,no,1654,no,no,unknown,12,mar,691,6,-1,5,other,1.5300246097568042,99.30747938173218,-27.484569442277877,1.94689965758958,4705.03611416724,yes
59,entrepreneur,divorced,primary,yes,26,yes,yes,telephone,24,oct,770,5,-1,6,other,0.8260949001068632,98.86301626255296,-1.3694350782592934,2.107452785426009,5701.998445796913,yes
46,admin.,single,professional.course,yes,4375,yes,no,telephone,31,mar,110,8,-1,8,failure,1.19671873615329,92.50547078136667,-44.12883807467655,2.171405710351751,5907.7943858251265,no
58,self-employed,single,university.degree,no,1934,yes,no,cellular,31,feb,404,9,-1,2,success,-2.8492379543306168,99.85245877394618,-20.868595232701658,3.272666840899427,5409.323138192395,yes
59,management,married,university.degree,no,-194,no,yes,unknown,11,sep,854,5,-1,4,unknown,0.3803398875191184,94.94946580973546,-19.313566568842294,4.667279067686658,4837.64492154125,yes
52,self-employed,married,basic.9y,no,2279,no,yes,cellular,19,jul,611,9,383,3,failure,-1.2975703692188856,94.89890125082127,-14.969983715454603,2.4311863240579408,5871.51420159376,yes
39,unemployed,married,high.school,yes,172,no,no,telephone,15,may,748,2,383,1,unknown,1.0195978237299625,98.955086707774,-35.39188397164999,0.7096737256334269,4582.072461450469,yes
44,self-employed,single,high.school,yes,2518,no,yes,unknown,7,mar,407,5,383,6,failure,0.8358458415218459,95.0522999717497,-4.615437849572558,1.9939684840232146,5265.138028512369,yes
41,blue-collar,married,professional.course,no,1410,no,yes,cellular,19,sep,591,6,383,0,other,0.618936675071553,93.61525858711529,-14.030964523447402,0.5543402192769958,4707.485751035661,no
36,entrepreneur,divorced,primary,yes,2385,no,yes,cellular,12,nov,190,6,-1,1,failure,-1.6561504468679697,93.4464514950091,-6.832917353043243,3.6099128086238843,4912.864566957275,yes
44,entrepreneur,single,high.school,no,3702,no,no,cellular,19,may,991,3,383,2,success,-1.9146415774604915,95.32577515557742,-35.126412278773614,4.412091698160855,5041.333908376762,no
28,management,single,basic.9y,no,2200,no,yes,cellular,30,nov,819,9,383,1,success,-2.611645208171468,96.80546574289893,-36.069102412154194,4.507115151519784,5462.371005134051,yes
42,unemployed,single,professional.course,yes,4244,no,no,telephone,31,apr,551,4,-1,1,unknown,1.3243992640541844,95.76225161452015,-14.856616247775307,4.7545446757007905,5909.6461486891185,yes
32,blue-collar,single,high.school,yes,849,no,no,unknown,2,sep,316,3,-1,8,other,-1.930653430294855,95.19000494705469,-2.0246420921425,2.561391274390935,4811.289189571218,no
44,student,married,primary,no,3688,no,yes,cellular,15,sep,810,3,-1,1,failure,2.0354277367933973,95.65204702058156,-20.760573671496978,4.353496045670154,4888.266446676077,yes
54,admin.,divorced,high.school,no,1350,yes,yes,telephone,29,sep,123,9,383,4,other,-2.966144098832906,98.82806715253476,-47.48188388035735,1.3676032046963102,5641.412485337314,no
50,management,divorced,professional.course,yes,1332,yes,no,unknown,21,jul,560,4,383,8,success,-2.986207962152861,91.01790037353281,-27.570143267749657,1.1423318206294182,5382.029842656837,yes
28,unemployed,divorced,high.school,yes,3701,no,yes,cellular,7,may,313,4,383,3,unknown,0.635074401664192,97.46311842468884,-32.1687085578676,3.343578206991183,4690.252935174362,no
32,admin.,divorced,basic.9y,yes,2805,yes,yes,unknown,4,aug,933,7,-1,7,other,1.2690270877689596,94.83749638854027,-20.734991113262407,1.9827846317386268,4785.566675581347,yes
41,management,divorced,primary,yes,4141,yes,yes,cellular,31,may,557,5,383,2,success,1.5061838963651546,96.47960911531732,-38.46854194122682,3.3065854777723906,5366.4293483845,no
57,entrepreneur,divorced,tertiary,yes,4602,no,no,cellular,21,jun,660,7,383,3,other,0.7642815643259064,95.64656395311297,-40.02295132046593,0.7573921873063896,4573.2287056684445,no
53,student,single,tertiary,yes,2286,yes,no,cellular,20,apr,887,1,383,6,other,-1.939754968552101,91.46321087304018,-49.91613143949467,4.692413993303699,5530.995947374043,no
43,entrepreneur,married,professional.course,no,4107,no,yes,telephone,1,may,75,9,-1,0,other,2.1240050550488636,96.88983265846896,-4.845137719829914,3.762755235007249,4751.789898870468,yes
50,self-employed,single,basic.9y,no,316,yes,no,unknown,19,mar,747,6,-1,2,unknown,-2.5834507179958757,97.37982046877666,-35.92599190389555,3.2735120859757525,4898.091571246351,yes
32,technician,married,secondary,yes,4193,no,no,cellular,11,jun,936,6,383,2,unknown,-2.843668956683249,98.06072577737218,-24.45403591763219,1.809724512850504,5081.180295499738,no
20,blue-collar,divorced,professional.course,yes,895,yes,no,telephone,10,feb,710,9,-1,3,other,2.0394660914057496,98.63648853516642,-12.074159873002195,3.6382079091642345,5268.493280554486,yes
